sample_id,repo_id,repo_url,instruction_path,reference_type,reference_text,verification_status,evidence
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,"- `agent.reload(pluginName, config)` — reload a plugin with new config",unverifiable,command not mapped to filesystem check in pilot
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,- `agent.reset()` — clear all handlers,unverifiable,command not mapped to filesystem check in pilot
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,"- `withVersions(pluginName, moduleName, cb)` — runs tests across installed versions",unverifiable,command not mapped to filesystem check in pilot
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,"- `withNamingSchema(agent, ...)` — tests naming schema conventions",unverifiable,command not mapped to filesystem check in pilot
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,"- `withPeerService(agent, ...)` — tests peer service tag",unverifiable,command not mapped to filesystem check in pilot
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,ESM tests verify the plugin works with native ES module imports. They live in `packages/datadog-plugin-<name>/test/integration-test/`.,unverifiable,command not mapped to filesystem check in pilot
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,Minimal ESM script that initializes the tracer and triggers the instrumented operation:,unverifiable,command not mapped to filesystem check in pilot
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,Test that spawns the ESM server and asserts spans arrive:,unverifiable,command not mapped to filesystem check in pilot
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,"- `varySandbox(filename, bindingName, namedExport, packageName, byPassDefault)` generates three import-style variants (default, star, destructure) to verify all ESM import patterns",unverifiable,command not mapped to filesystem check in pilot
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,"- `varySandbox.VARIANTS` is `['default', 'star', 'destructure']`",unverifiable,command not mapped to filesystem check in pilot
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,- Pass `byPassDefault: true` as fifth argument when the module has no default export,unverifiable,command not mapped to filesystem check in pilot
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,- `useSandbox` installs package versions into a temp sandbox directory,unverifiable,command not mapped to filesystem check in pilot
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,- `spawnPluginIntegrationTestProcAndExpectExit` spawns `node <script>` with `DD_TRACE_AGENT_PORT` set to FakeAgent port,unverifiable,command not mapped to filesystem check in pilot
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,"- Each `it` needs generous timeout (e.g., `20000`) for sandbox setup and process spawning",unverifiable,command not mapped to filesystem check in pilot
1,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,.agents/skills/apm-integrations/references/testing.md,command,dd-trace uses a non-standard dependency installation for plugin tests. Libraries under test are installed per-version via `npm run services` (which drives `scripts/install_plugin_modules.js` and a bun,unverifiable,command not mapped to filesystem check in pilot
2,045697c18e22b2e6,https://github.com/datadog/dd-trace-js,CLAUDE.md,path,AGENTS.md,verified,path exists at HEAD
3,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/macro-proc-error-spans.md,path,macro-proc-syn-quote.md,missing,path not in HEAD tree
3,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/macro-proc-error-spans.md,path,err-thiserror-lib.md,missing,path not in HEAD tree
3,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/macro-proc-error-spans.md,path,src/main.rs,missing,path not in HEAD tree
4,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/mem-smallvec.md,path,mem-arrayvec.md,missing,path not in HEAD tree
4,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/mem-smallvec.md,path,mem-with-capacity.md,missing,path not in HEAD tree
4,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/mem-smallvec.md,path,mem-thinvec.md,missing,path not in HEAD tree
4,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/mem-smallvec.md,path,//github.com/rust-lang/rust/blob/main/compiler/rustc_expand/src/base.rs,missing,path not in HEAD tree
4,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/mem-smallvec.md,command,| Situation | Use |,unverifiable,command not mapped to filesystem check in pilot
4,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/mem-smallvec.md,command,|-----------|-----|,unverifiable,command not mapped to filesystem check in pilot
4,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/mem-smallvec.md,command,"| Usually small, sometimes large | `SmallVec<[T; N]>` |",unverifiable,command not mapped to filesystem check in pilot
4,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/mem-smallvec.md,command,"| Always small, fixed max | `ArrayVec<T, N>` |",unverifiable,command not mapped to filesystem check in pilot
4,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/mem-smallvec.md,command,| Rarely grows past initial | `Vec::with_capacity` |,unverifiable,command not mapped to filesystem check in pilot
4,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/mem-smallvec.md,command,| No `unsafe` allowed | `TinyVec` |,unverifiable,command not mapped to filesystem check in pilot
4,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/mem-smallvec.md,command,| Often empty | `ThinVec` |,unverifiable,command not mapped to filesystem check in pilot
5,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/name-iter-type-match.md,path,name-iter-convention.md,missing,path not in HEAD tree
5,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/name-iter-type-match.md,path,name-iter-method.md,missing,path not in HEAD tree
5,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/name-iter-type-match.md,path,api-common-traits.md,missing,path not in HEAD tree
5,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/name-iter-type-match.md,command,| Method | Iterator Type |,unverifiable,command not mapped to filesystem check in pilot
5,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/name-iter-type-match.md,command,|--------|---------------|,unverifiable,command not mapped to filesystem check in pilot
5,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/name-iter-type-match.md,command,| `iter()` | `Iter` |,unverifiable,command not mapped to filesystem check in pilot
5,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/name-iter-type-match.md,command,| `iter_mut()` | `IterMut` |,unverifiable,command not mapped to filesystem check in pilot
5,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/name-iter-type-match.md,command,| `into_iter()` | `IntoIter` |,unverifiable,command not mapped to filesystem check in pilot
5,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/name-iter-type-match.md,command,| `keys()` | `Keys` |,unverifiable,command not mapped to filesystem check in pilot
5,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/name-iter-type-match.md,command,| `values()` | `Values` |,unverifiable,command not mapped to filesystem check in pilot
5,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/name-iter-type-match.md,command,| `values_mut()` | `ValuesMut` |,unverifiable,command not mapped to filesystem check in pilot
5,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/name-iter-type-match.md,command,| `drain()` | `Drain` |,unverifiable,command not mapped to filesystem check in pilot
5,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/name-iter-type-match.md,command,| `chunks()` | `Chunks` |,unverifiable,command not mapped to filesystem check in pilot
5,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/name-iter-type-match.md,command,| `windows()` | `Windows` |,unverifiable,command not mapped to filesystem check in pilot
6,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/pat-matches-macro.md,path,pat-exhaustive-enum.md,missing,path not in HEAD tree
6,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/pat-matches-macro.md,path,name-is-has-bool.md,missing,path not in HEAD tree
6,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/pat-matches-macro.md,command,"`matches!` accepts alternation with `|`, making multi-variant checks concise:",unverifiable,command not mapped to filesystem check in pilot
6,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/pat-matches-macro.md,command,`matches!` pairs especially well with the `is_`/`has_`/`can_` naming convention for boolean predicate methods:,unverifiable,command not mapped to filesystem check in pilot
6,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/pat-matches-macro.md,command,"For tests, `assert_matches!` (and `debug_assert_matches!`) — stabilized in Rust 1.96 — checks a value against a pattern and panics with the value's `Debug` output on failure, which is more informative",unverifiable,command not mapped to filesystem check in pilot
7,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/proj-build-rs-minimal.md,path,build.rs,missing,path not in HEAD tree
7,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/proj-build-rs-minimal.md,path,"println!(""cargo::rerun-if-changed=build.rs"")",missing,path not in HEAD tree
7,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/proj-build-rs-minimal.md,path,proj-feature-additive.md,missing,path not in HEAD tree
7,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/proj-build-rs-minimal.md,path,lint-cfg-check.md,missing,path not in HEAD tree
7,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/proj-build-rs-minimal.md,path,//example.com/schema.json,missing,path not in HEAD tree
7,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/proj-build-rs-minimal.md,path,src/generated.rs,missing,path not in HEAD tree
8,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/proj-workspace-deps.md,path,Cargo.toml,verified,path exists at HEAD
8,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/proj-workspace-deps.md,path,proj-lib-main-split.md,missing,path not in HEAD tree
8,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/proj-workspace-deps.md,path,api-serde-optional.md,missing,path not in HEAD tree
8,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/proj-workspace-deps.md,path,lint-deny-correctness.md,missing,path not in HEAD tree
8,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/proj-workspace-deps.md,path,crate-a/Cargo.toml,missing,path not in HEAD tree
8,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/proj-workspace-deps.md,path,crate-b/Cargo.toml,missing,path not in HEAD tree
8,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/proj-workspace-deps.md,path,crates/core/Cargo.toml,missing,path not in HEAD tree
9,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/test-descriptive-names.md,path,test-arrange-act-assert.md,missing,path not in HEAD tree
9,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/test-descriptive-names.md,path,test-cfg-test-module.md,missing,path not in HEAD tree
9,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/test-descriptive-names.md,path,doc-examples-section.md,missing,path not in HEAD tree
10,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/type-never-diverge.md,path,err-result-over-panic.md,missing,path not in HEAD tree
10,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/type-never-diverge.md,path,type-result-fallible.md,missing,path not in HEAD tree
10,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/type-never-diverge.md,path,opt-cold-unlikely.md,missing,path not in HEAD tree
10,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/type-never-diverge.md,command,`fn f() -> !` (never type as a return type) has been **stable since Rust 1.41** — no feature gate needed.,unverifiable,command not mapped to filesystem check in pilot
10,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/type-never-diverge.md,command,"Using `!` as an *arbitrary type argument* (e.g. `Result<(), !>`) still requires the nightly feature gate:",unverifiable,command not mapped to filesystem check in pilot
10,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/rust-skills/rules/type-never-diverge.md,command,"On stable Rust, use `std::convert::Infallible` as the conventional substitute:",unverifiable,command not mapped to filesystem check in pilot
11,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/vercel-react-best-practices/rules/advanced-init-once.md,command,**Correct (once per app load):**,unverifiable,command not mapped to filesystem check in pilot
12,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/vercel-react-best-practices/rules/async-defer-await.md,path,async-cheap-condition-before-await.md,missing,path not in HEAD tree
12,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/vercel-react-best-practices/rules/async-defer-await.md,command,**Correct (only blocks when needed):**,unverifiable,command not mapped to filesystem check in pilot
12,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/vercel-react-best-practices/rules/async-defer-await.md,command,**Another example (early return optimization):**,unverifiable,command not mapped to filesystem check in pilot
13,0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/vercel-react-best-practices/rules/async-parallel.md,command,"**Correct (parallel execution, 1 round trip):**",unverifiable,command not mapped to filesystem check in pilot
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,src/vs/sessions,verified,path exists at HEAD
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,vs/sessions,missing,path not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,directory,src/vs/sessions/,verified,directory prefix exists at HEAD
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,vs/workbench,missing,path not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,src/vs/sessions/LAYERS.md,verified,path exists at HEAD
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,contrib/*,missing,path not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,contrib/providers/*,missing,path not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,services/sessions/common/sessionsManagement.ts,missing,path not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,services/sessions/common/sessionsProvider.ts,missing,path not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,directory,/,missing,directory prefix not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,services/sessions/common/session.ts,missing,path not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,sessions.common.main.ts,missing,path not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,sessions.desktop.main.ts,missing,path not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,sessions.web.main.ts,missing,path not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,browser/menus.ts,missing,path not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,vs/platform/actions,missing,path not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,common/contextkeys.ts,missing,path not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,src/vs/sessions/MOBILE.md,verified,path exists at HEAD
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,directory,browser/parts/mobile/,missing,directory prefix not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,directory,media/,missing,directory prefix not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,path,browser/parts/sessionsPart.ts,missing,path not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,directory,browser/,missing,directory prefix not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,directory,common/,missing,directory prefix not in HEAD tree
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,command,vs/sessions (Agents Window)  ← this layer,unverifiable,command not mapped to filesystem check in pilot
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,command,↓ imports from,unverifiable,command not mapped to filesystem check in pilot
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,command,vs/workbench                 ← standard VS Code,unverifiable,command not mapped to filesystem check in pilot
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,command,↓,unverifiable,command not mapped to filesystem check in pilot
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,command,vs/editor → vs/platform → vs/base,unverifiable,command not mapped to filesystem check in pilot
14,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,command,Entry Points → contrib/* / contrib/providers/* / services/* → browser/ & common/ (core),unverifiable,command not mapped to filesystem check in pilot
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,.github/CODENOTIFY,verified,path exists at HEAD
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,src/vs/base/common/**,missing,path not in HEAD tree
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,src/vs/base/browser/ui/**,missing,path not in HEAD tree
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,src/vs/base/parts/**,missing,path not in HEAD tree
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,src/vs/platform/**,missing,path not in HEAD tree
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,src/bootstrap-*.ts,missing,path not in HEAD tree
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,src/main.ts,verified,path exists at HEAD
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,src/vs/code/**,missing,path not in HEAD tree
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,src/vs/workbench/services/**,missing,path not in HEAD tree
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,src/vs/workbench/common/**,missing,path not in HEAD tree
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,src/vs/workbench/browser/**,missing,path not in HEAD tree
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,src/vs/workbench/contrib/**,missing,path not in HEAD tree
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,src/vs/workbench/api/**,missing,path not in HEAD tree
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,extensions/**,missing,path not in HEAD tree
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,foo/bar/**,missing,path not in HEAD tree
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,path/to/file.ts,missing,path not in HEAD tree
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,src/vs/base/common/extpath.ts,verified,path exists at HEAD
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,path,src/vs/base/common/oauth.ts,verified,path exists at HEAD
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,command,src/vs/base/common/extpath.ts @bpasero,unverifiable,command not mapped to filesystem check in pilot
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,command,src/vs/base/common/oauth.ts @yourusername  # ← Your contribution added here,unverifiable,command not mapped to filesystem check in pilot
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,command,src/vs/base/parts/quickinput/** @yourusername  # ← Your contribution added here,unverifiable,command not mapped to filesystem check in pilot
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,command,src/vs/platform/quickinput/** @yourusername  # ← Your contribution added here,unverifiable,command not mapped to filesystem check in pilot
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,command,src/vs/platform/secrets/** @yourusername  # ← Your contribution added here,unverifiable,command not mapped to filesystem check in pilot
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,command,src/vs/workbench/services/authentication/** @yourusername  # ← Your contribution added here,unverifiable,command not mapped to filesystem check in pilot
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,command,src/vs/workbench/contrib/authentication/** @yourusername  # ← Your contribution added here,unverifiable,command not mapped to filesystem check in pilot
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,command,src/vs/workbench/contrib/localization/** @yourusername  # ← Your contribution added here,unverifiable,command not mapped to filesystem check in pilot
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,command,foo/bar/baz/** @yourusername,unverifiable,command not mapped to filesystem check in pilot
15,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/codenotify.prompt.md,command,foo/bar/biz/** @yourusername,unverifiable,command not mapped to filesystem check in pilot
16,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/setup-environment.prompt.md,path,Node.js,missing,path not in HEAD tree
16,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/setup-environment.prompt.md,path,README.md,verified,path exists at HEAD
16,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/prompts/setup-environment.prompt.md,path,CONTRIBUTING.md,verified,path exists at HEAD
17,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/skills/chat-perf/SKILL.md,path,chatListRenderer.ts,missing,path not in HEAD tree
17,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/skills/chat-perf/SKILL.md,path,chatInputPart.ts,missing,path not in HEAD tree
17,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/skills/chat-perf/SKILL.md,path,scripts/chat-simulation/test-chat-perf-regression.js,verified,path exists at HEAD
17,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/skills/chat-perf/SKILL.md,directory,/,missing,directory prefix not in HEAD tree
